,hour_of_day,day_of_week,month,holiday,weekday,summertime,temp,dew,humidity,precip,snowdepth,windspeed,cloudcover,visibility,increase_stock,daytime,rushhour,weather_score,weather_score_daytime
932,10,2,11,0,1,0,9.3,-1.7,46.31,0.0,0.0,11.0,0.0,15.9,high_bike_demand,1,0,0.13524590823234028,0.13524590823234028
933,8,3,9,0,1,1,17.1,15.1,87.88,11.133,0.0,13.3,100.0,2.5,low_bike_demand,1,0,-0.00023608909700978398,-0.00023608909700978398
934,16,4,7,0,1,1,31.1,21.6,57.11,0.0,0.0,14.7,64.2,16.0,low_bike_demand,1,1,0.4172557841843907,0.4172557841843907
935,13,4,6,0,1,1,20.7,19.5,92.87,4.437,0.0,19.6,100.0,6.7,low_bike_demand,1,0,0.0965748529428404,0.0965748529428404
936,21,4,4,0,1,1,19.0,2.3,32.91,0.0,0.0,7.4,82.3,16.0,low_bike_demand,0,0,0.5161534954803404,0.0
937,22,0,9,0,1,1,19.7,11.7,59.89,0.0,0.0,14.2,61.2,16.0,low_bike_demand,0,0,0.22879661435334042,0.0
938,17,4,6,0,1,1,20.6,18.9,90.26,0.143,0.0,16.0,100.0,16.0,low_bike_demand,1,1,0.13616815484954048,0.13616815484954048
939,8,5,2,0,0,0,-8.4,-18.4,44.48,0.0,0.0,12.6,44.6,16.0,low_bike_demand,1,0,-0.08995832481496013,-0.08995832481496013
940,19,3,10,0,1,1,22.0,16.7,72.09,0.0,0.0,12.4,24.4,16.0,low_bike_demand,1,1,0.16417093063764032,0.16417093063764032
941,14,2,11,0,1,0,15.5,3.3,44.02,0.0,0.0,9.3,25.3,16.0,low_bike_demand,1,0,0.2710973208651901,0.2710973208651901
942,4,6,12,0,0,0,4.2,-3.3,58.53,0.0,0.0,7.1,100.0,16.0,low_bike_demand,0,0,0.05375898912519006,0.0
943,8,4,9,0,1,1,17.8,11.2,65.15,0.0,0.0,23.9,24.4,16.0,high_bike_demand,1,0,0.13974068592779043,0.13974068592779043
944,16,0,4,1,1,1,20.5,1.6,28.49,0.0,0.0,30.5,47.6,16.0,high_bike_demand,1,1,0.5903010758648906,0.5903010758648906
945,4,0,3,0,1,1,4.0,-1.7,66.46,0.0,0.0,7.4,23.5,16.0,low_bike_demand,0,0,-0.05093146804995985,-0.0
946,21,4,5,0,1,1,15.6,5.6,51.59,0.0,0.0,22.8,24.4,16.0,low_bike_demand,0,0,0.20463481848784038,0.0
947,19,1,1,0,1,0,19.9,13.8,67.7,0.0,0.0,24.0,79.3,16.0,high_bike_demand,1,1,0.19677069545474013,0.19677069545474013
948,16,0,3,0,1,1,8.7,2.2,63.7,0.0,0.0,17.7,99.2,16.0,high_bike_demand,1,1,0.08314988072999008,0.08314988072999008
949,13,5,3,0,0,0,12.1,-9.8,20.55,0.0,0.0,12.1,81.3,16.0,high_bike_demand,1,0,0.6301569719672901,0.6301569719672901
950,0,3,1,0,1,0,8.9,0.0,53.62,0.0,0.1,11.4,99.0,16.0,low_bike_demand,0,0,0.14644880526044024,0.0
951,6,2,4,0,1,1,7.2,1.1,64.95,0.0,0.0,4.8,24.4,16.0,low_bike_demand,0,0,-0.0036602816147597306,-0.0
952,11,4,11,0,1,0,13.0,11.1,88.01,0.0,0.0,7.3,81.3,13.1,low_bike_demand,1,0,0.04104772060229023,0.04104772060229023
953,11,0,2,0,1,0,-0.7,-2.2,89.4,0.015,5.23,26.8,100.0,5.4,low_bike_demand,1,0,-0.05978892625515986,-0.05978892625515986
954,16,6,7,0,0,1,27.1,19.4,62.76,0.0,0.0,15.8,96.4,16.0,high_bike_demand,1,1,0.3409278092346406,0.3409278092346406
955,0,2,10,0,1,1,16.5,14.4,86.88,0.0,0.0,9.1,99.6,16.0,low_bike_demand,0,0,0.0914170677622903,0.0
956,8,1,9,0,1,1,21.1,20.0,93.47,0.0,0.0,17.6,36.3,16.0,low_bike_demand,1,0,0.0831352478238403,0.0831352478238403
957,10,5,6,0,0,1,28.8,16.7,48.23,0.0,0.0,10.5,24.4,16.0,high_bike_demand,1,0,0.4389272523802903,0.4389272523802903
958,9,3,2,0,1,0,8.3,5.7,83.48,0.0,0.0,8.3,90.9,16.0,high_bike_demand,1,0,-0.0014238143823097626,-0.0014238143823097626
959,10,6,3,0,0,0,7.3,3.6,76.97,0.0,0.0,12.6,24.4,16.0,low_bike_demand,1,0,-0.049485250669059844,-0.049485250669059844
960,14,2,5,0,1,1,17.0,3.7,41.16,0.0,0.0,13.2,86.1,16.0,low_bike_demand,1,0,0.37301376893554017,0.37301376893554017
961,2,1,11,0,1,1,16.1,15.0,93.27,0.0,0.0,8.8,100.0,15.9,low_bike_demand,0,0,0.0768812325696403,0.0
962,4,4,8,0,1,1,24.7,22.2,85.88,0.0,0.0,0.0,79.3,15.9,low_bike_demand,0,0,0.18131776573694014,0.0
963,8,3,5,0,1,1,17.7,14.0,78.68,0.0,0.0,5.4,95.8,16.0,high_bike_demand,1,0,0.13207750090264037,0.13207750090264037
964,13,4,11,0,1,0,18.2,10.7,61.98,0.0,0.0,10.8,24.4,16.0,low_bike_demand,1,0,0.17182134744994004,0.17182134744994004
965,5,5,3,0,0,1,12.6,5.5,62.14,0.0,0.0,6.7,24.4,16.0,low_bike_demand,0,0,0.08979354343929025,0.0
966,5,4,6,0,1,1,21.1,20.0,93.6,0.0,0.0,7.3,100.0,16.0,low_bike_demand,0,0,0.1342128256425903,0.0
967,5,4,12,0,1,0,5.5,3.4,85.96,0.012,0.0,22.2,100.0,15.8,low_bike_demand,0,0,-0.03585577885775981,-0.0
968,5,0,7,0,1,1,26.7,20.7,69.52,0.0,0.0,14.5,85.8,16.0,low_bike_demand,0,0,0.2836228685737905,0.0
969,3,4,2,0,1,0,4.1,-1.9,64.93,0.0,0.0,5.2,89.1,16.0,low_bike_demand,0,0,0.007659650993840139,0.0
970,1,1,7,0,1,1,22.7,21.1,90.8,8.847000000000003,0.0,6.9,60.1,15.0,low_bike_demand,0,0,0.032783536156790305,0.0
971,16,1,3,0,1,1,20.5,2.3,29.95,0.0,0.0,8.5,79.3,16.0,high_bike_demand,1,1,0.5892980046774905,0.5892980046774905
972,17,1,9,0,1,1,28.8,14.9,42.71,0.0,0.0,15.0,25.3,16.0,high_bike_demand,1,1,0.4973333129241406,0.4973333129241406
973,16,5,3,0,0,0,15.0,3.8,47.13,0.0,0.0,20.4,47.8,16.0,high_bike_demand,1,1,0.2505100213096405,0.2505100213096405
974,6,2,2,0,1,0,-1.4,-3.5,86.16,0.0,0.03,4.9,49.3,8.1,low_bike_demand,0,0,-0.13568764981790982,-0.0
975,17,5,11,0,0,0,14.9,-2.1,30.82,0.0,0.0,9.4,46.2,16.0,high_bike_demand,1,1,0.4452090267636404,0.4452090267636404
976,16,6,3,0,0,1,4.2,0.7,77.87,0.018,0.0,14.2,96.0,16.0,low_bike_demand,1,1,-0.03340872998645972,-0.03340872998645972
977,0,5,11,0,0,0,10.4,1.8,55.31,0.0,0.0,6.7,0.0,16.0,low_bike_demand,0,0,0.0808467806371902,0.0
978,5,0,7,0,1,1,22.0,19.4,85.26,0.0,0.0,8.3,79.3,16.0,low_bike_demand,0,0,0.15199007581429058,0.0
979,20,1,6,0,1,1,22.7,10.6,46.49,0.0,0.0,23.0,62.5,16.0,low_bike_demand,0,0,0.38912637491154056,0.0
980,9,2,4,0,1,1,18.3,4.2,39.23,0.0,0.0,12.6,80.7,16.0,high_bike_demand,1,0,0.4123792993961404,0.4123792993961404
981,20,1,1,0,1,0,6.8,-4.2,45.35,0.0,0.0,10.6,87.5,16.0,low_bike_demand,0,0,0.1693838699787401,0.0
982,5,3,7,0,1,1,20.9,14.3,66.28,0.0,0.0,19.4,44.6,16.0,low_bike_demand,0,0,0.19735285123844037,0.0
983,7,0,6,0,1,1,17.8,11.7,67.59,0.0,0.0,0.0,0.0,16.0,low_bike_demand,1,0,0.11194443185404046,0.11194443185404046
984,23,0,12,0,1,0,6.6,4.9,89.36,0.746,0.0,8.9,98.8,11.5,low_bike_demand,0,0,-0.02329554089500996,-0.0
985,14,0,1,1,1,0,7.2,-6.7,36.52,0.0,0.0,23.1,86.1,16.0,low_bike_demand,1,0,0.26578293954389043,0.26578293954389043
986,14,2,7,0,1,1,32.1,20.7,51.04,0.0,0.0,14.2,26.4,16.0,low_bike_demand,1,0,0.4585079286510405,0.4585079286510405
987,21,5,9,0,0,1,21.8,15.5,67.52,0.0,0.0,12.8,0.0,16.0,low_bike_demand,0,0,0.16536998741114017,0.0
988,3,3,5,0,1,1,18.6,14.5,77.14,0.0,0.0,7.5,24.4,16.0,low_bike_demand,0,0,0.09713081864969031,0.0
989,21,3,3,0,1,1,13.3,11.8,90.54,0.0,0.0,0.4,98.8,11.1,low_bike_demand,0,0,0.056881133111540194,0.0
990,9,1,2,0,1,0,-3.1,-8.4,67.2,0.0,0.2,10.9,24.4,16.0,low_bike_demand,1,0,-0.14303810703720998,-0.14303810703720998
991,11,6,5,0,0,1,24.4,13.9,52.08,0.0,0.0,7.1,44.6,16.0,high_bike_demand,1,0,0.34782996852929027,0.34782996852929027
992,12,2,1,0,1,0,2.9,-2.2,69.55,0.0,6.13,21.9,91.1,16.0,low_bike_demand,1,0,0.020157545942490307,0.020157545942490307
993,9,5,3,0,0,1,16.2,11.8,75.01,0.0,0.0,17.7,24.4,16.0,low_bike_demand,1,0,0.07179440741609022,0.07179440741609022
994,10,5,2,0,0,0,3.9,-5.1,52.09,0.0,0.0,21.9,81.3,16.0,low_bike_demand,1,0,0.07135140360679026,0.07135140360679026
995,21,0,1,0,1,0,0.0,-2.0,86.29,1.269,0.0,12.1,98.1,5.7,low_bike_demand,0,0,-0.09707485048470976,-0.0
996,16,1,2,0,1,0,13.2,10.9,86.14,0.8440000000000001,0.0,20.5,99.1,8.7,low_bike_demand,1,1,0.06330549332199009,0.06330549332199009
997,9,0,10,0,1,1,14.9,13.4,90.55,0.0,0.0,5.2,88.9,16.0,low_bike_demand,1,0,0.058192868546440235,0.058192868546440235
998,14,0,12,0,1,0,4.9,2.9,86.96,1.921,0.0,23.1,93.8,10.5,low_bike_demand,1,0,-0.058028411028909876,-0.058028411028909876
999,18,2,3,0,1,1,14.3,0.2,38.07,0.0,0.0,21.3,79.3,16.0,high_bike_demand,1,1,0.35901777460269013,0.35901777460269013
1000,2,1,5,0,1,1,15.9,12.7,81.24,0.0,0.0,10.9,0.0,16.0,low_bike_demand,0,0,0.02779498232799027,0.0
1001,0,3,4,0,1,1,16.2,3.6,42.96,0.0,0.0,12.6,98.8,16.0,low_bike_demand,0,0,0.3493016536514406,0.0
1002,18,0,8,0,1,1,27.0,21.1,70.22,0.0,0.0,12.8,63.2,16.0,low_bike_demand,1,1,0.2687706413913402,0.2687706413913402
1003,21,6,11,0,0,0,20.7,18.8,88.87,0.0,0.0,0.6,86.4,15.8,low_bike_demand,0,0,0.13147157217394034,0.0
1004,0,1,2,0,1,0,6.0,3.9,86.09,0.127,0.0,12.7,100.0,14.2,low_bike_demand,0,0,-0.027431090949809778,-0.0
1005,13,4,11,0,1,0,13.2,7.8,69.55,0.0,0.0,5.8,82.2,16.0,low_bike_demand,1,0,0.1015785584905401,0.1015785584905401
1006,1,3,2,0,1,0,1.6,-8.9,45.77,0.0,2.24,26.5,0.0,16.0,low_bike_demand,0,0,0.03484466874849024,0.0
1007,0,3,3,0,1,1,14.3,13.4,94.2,0.0,0.0,9.3,100.0,12.4,low_bike_demand,0,0,0.058600141945590156,0.0
1008,12,5,9,0,0,1,19.9,17.9,88.24,0.0,0.0,7.8,100.0,16.0,high_bike_demand,1,0,0.13301272484144022,0.13301272484144022
1009,17,6,9,0,0,1,18.8,3.9,37.25,0.0,0.0,11.3,24.4,16.0,high_bike_demand,1,1,0.40296947931049054,0.40296947931049054
1010,7,4,3,0,1,1,5.6,-0.7,64.19,0.0,0.0,38.0,100.0,16.0,low_bike_demand,1,0,0.04105356234704016,0.04105356234704016
1011,1,4,11,0,1,1,13.6,11.1,84.61,0.0,0.0,0.1,48.3,16.0,low_bike_demand,0,0,0.02604013373069025,0.0
1012,23,6,9,0,0,1,23.8,22.8,94.38,0.0,0.0,10.5,89.8,16.0,low_bike_demand,0,0,0.15577746473719045,0.0
1013,8,5,3,0,0,1,7.1,4.5,83.48,0.0,0.0,8.2,100.0,16.0,low_bike_demand,1,0,-0.008150333330759874,-0.008150333330759874
1014,22,6,3,0,0,1,1.6,-12.0,35.42,0.0,0.0,27.3,83.9,16.0,low_bike_demand,0,0,0.1785741422437902,0.0
1015,1,5,6,0,0,1,23.2,20.0,82.47,0.0,0.0,16.6,98.3,16.0,low_bike_demand,0,0,0.19271317518534037,0.0
1016,1,5,8,0,0,1,20.2,14.2,68.37,0.0,0.0,10.9,0.0,16.0,low_bike_demand,0,0,0.1376796105766902,0.0
1017,17,4,11,0,1,0,16.1,5.0,47.57,0.0,0.0,16.1,24.4,16.0,high_bike_demand,1,1,0.24234357986169042,0.24234357986169042
1018,12,5,12,0,0,0,0.0,-4.0,74.5,0.0,0.0,6.7,81.3,16.0,low_bike_demand,1,0,-0.08591426368490984,-0.08591426368490984
1019,12,4,6,0,1,1,28.3,12.0,36.51,0.0,0.0,16.7,24.4,16.0,low_bike_demand,1,0,0.5758376657805901,0.5758376657805901
1020,11,0,6,0,1,1,29.0,22.1,66.38,0.0,0.0,18.0,79.3,16.0,low_bike_demand,1,0,0.3302933556329404,0.3302933556329404
1021,10,4,2,0,1,0,-1.7,-8.3,60.95,0.0,0.11,12.6,100.0,16.0,low_bike_demand,1,0,-0.042227798874759914,-0.042227798874759914
1022,2,4,5,0,1,1,13.2,11.7,90.41,0.278,0.0,5.4,96.8,16.0,low_bike_demand,0,0,0.041564489204540256,0.0
1023,2,6,5,0,0,1,8.2,5.1,80.65,0.022,0.0,28.6,100.0,13.3,low_bike_demand,0,0,0.01488258774054041,0.0
1024,7,0,7,0,1,1,24.8,22.2,85.69,0.0,0.0,19.6,89.1,16.0,low_bike_demand,1,0,0.19269604638144044,0.19269604638144044
1025,6,0,12,0,1,0,-0.3,-3.5,79.04,0.0,0.0,5.0,0.0,16.0,low_bike_demand,0,0,-0.1646674025659598,-0.0
1026,17,3,6,0,1,1,27.2,20.7,67.64,0.0,0.0,19.3,81.3,16.0,high_bike_demand,1,1,0.2992101100779907,0.2992101100779907
1027,0,6,1,0,0,0,-1.3,-7.3,63.74,0.0,2.29,14.5,44.6,16.0,low_bike_demand,0,0,-0.07925322967810988,-0.0
1028,15,4,3,0,1,1,28.3,4.3,21.62,0.0,0.0,26.7,24.4,16.0,high_bike_demand,1,1,0.8799121689444904,0.8799121689444904
1029,7,3,7,0,1,1,22.7,20.7,88.55,0.0,0.0,5.4,79.3,16.0,low_bike_demand,1,0,0.14999681085494032,0.14999681085494032
1030,18,1,9,0,1,1,26.6,20.1,67.46,0.0,0.0,8.9,63.4,16.0,high_bike_demand,1,1,0.2780842628911906,0.2780842628911906
1031,12,0,7,0,1,1,28.8,16.3,46.78,0.0,0.0,5.6,1.0,15.9,low_bike_demand,1,0,0.4325957006989405,0.4325957006989405
1032,2,6,4,0,0,1,16.0,14.4,89.92,0.753,0.0,11.2,89.1,16.0,low_bike_demand,0,0,0.06295901994314024,0.0
1033,17,5,1,0,0,0,6.1,-3.3,50.94,0.0,0.0,14.1,100.0,16.0,low_bike_demand,1,1,0.12408247649459003,0.12408247649459003
1034,19,0,2,0,1,0,3.8,1.7,86.5,0.0,0.0,8.9,24.4,16.0,low_bike_demand,1,1,-0.10944861887120982,-0.10944861887120982
1035,21,4,5,0,1,1,21.5,18.5,82.88,0.0,0.0,9.9,51.3,16.0,low_bike_demand,0,0,0.1299467583408903,0.0
1036,11,1,11,0,1,0,12.1,1.1,46.92,0.0,0.0,27.0,82.2,16.0,low_bike_demand,1,0,0.2330655855674404,0.2330655855674404
1037,8,1,10,0,1,1,20.3,18.7,90.33,0.0,0.0,0.0,85.7,13.7,high_bike_demand,1,0,0.12344861215284031,0.12344861215284031
1038,0,2,6,0,1,1,27.7,20.6,65.09,0.0,0.0,16.3,50.7,16.0,low_bike_demand,0,0,0.2957913087243904,0.0
1039,11,6,6,0,0,1,21.3,18.4,83.41,0.133,0.0,12.8,93.2,16.0,high_bike_demand,1,0,0.15696365692964054,0.15696365692964054
1040,9,3,3,0,1,1,4.3,-7.3,42.86,0.0,0.0,13.2,24.4,16.0,high_bike_demand,1,0,0.10698687667034024,0.10698687667034024
1041,10,6,1,0,0,0,14.2,13.0,92.59,0.0,0.0,11.1,92.3,16.0,low_bike_demand,1,0,0.0509224370323903,0.0509224370323903
1042,7,4,7,0,1,1,20.3,14.3,68.38,0.0,0.0,12.2,83.1,16.0,low_bike_demand,1,0,0.2035038813448402,0.2035038813448402
1043,21,5,11,0,0,0,18.1,13.2,73.24,0.0,0.0,12.3,46.7,16.0,low_bike_demand,0,0,0.12561163096889028,0.0
1044,19,2,7,0,1,1,31.1,17.9,45.29,0.0,0.0,17.8,82.4,16.0,high_bike_demand,1,1,0.5473397142363405,0.5473397142363405
1045,3,6,8,0,0,1,21.3,13.5,61.0,0.0,0.0,6.7,97.4,16.0,low_bike_demand,0,0,0.2719134500986904,0.0
1046,10,0,5,0,1,1,20.0,18.5,90.98,0.0,0.0,14.1,98.8,16.0,low_bike_demand,1,0,0.12454413708699019,0.12454413708699019
1047,21,2,8,0,1,1,25.5,21.8,80.46,0.0,0.0,9.0,79.3,15.9,low_bike_demand,0,0,0.21696914930564049,0.0
1048,14,3,3,0,1,0,11.6,-1.8,39.44,0.0,0.0,16.8,24.4,16.0,low_bike_demand,1,0,0.25964001171834017,0.25964001171834017
1049,17,5,12,0,0,0,10.6,5.0,68.37,0.0,0.0,5.4,93.3,16.0,low_bike_demand,1,1,0.08426798087274023,0.08426798087274023
1050,1,5,7,0,0,1,24.8,21.2,80.56,0.85,0.0,0.4,92.3,10.7,low_bike_demand,0,0,0.21488301626434025,0.0
1051,4,4,7,1,1,1,25.7,17.3,59.92,0.0,0.0,4.8,0.0,16.0,low_bike_demand,0,0,0.26905628335314047,0.0
1052,20,4,7,0,1,1,26.6,11.7,39.53,0.0,0.0,12.7,86.3,16.0,high_bike_demand,0,0,0.5521385170257906,0.0
1053,18,6,4,0,0,1,22.1,-0.8,21.63,0.0,0.0,16.5,24.4,16.0,high_bike_demand,1,1,0.7547050106992903,0.7547050106992903
1054,13,2,2,0,1,0,9.9,0.1,50.45,0.0,0.0,14.5,99.6,16.0,low_bike_demand,1,0,0.1834216354912902,0.1834216354912902
1055,16,6,5,0,0,1,26.2,13.9,46.62,0.0,0.0,9.8,48.2,16.0,high_bike_demand,1,1,0.4287336357058402,0.4287336357058402
1056,18,0,12,0,1,0,3.2,-8.8,41.0,0.0,0.0,10.9,24.4,16.0,low_bike_demand,1,1,0.10428857178479023,0.10428857178479023
1057,13,0,1,0,1,0,3.4,-7.7,43.97,0.0,0.0,7.4,24.4,16.0,low_bike_demand,1,0,0.07908568554834017,0.07908568554834017
1058,15,3,6,0,1,1,25.5,11.1,40.46,0.0,0.0,12.5,47.6,16.0,low_bike_demand,1,1,0.48982187506619046,0.48982187506619046
1059,19,3,10,0,1,1,14.8,3.3,46.05,0.0,0.0,15.9,0.0,16.0,high_bike_demand,1,1,0.2193996892123904,0.2193996892123904
1060,4,3,10,0,1,1,18.2,16.2,88.05,0.0,0.0,0.7,55.0,16.0,low_bike_demand,0,0,0.07835611423479028,0.0
1061,7,0,5,0,1,1,13.8,7.2,64.45,0.0,0.0,25.3,88.9,16.0,low_bike_demand,1,0,0.14113574443249033,0.14113574443249033
1062,13,1,4,0,1,1,20.1,6.0,39.64,0.0,0.0,14.3,26.4,16.0,high_bike_demand,1,0,0.3925418255300903,0.3925418255300903
1063,5,2,1,0,1,0,2.8,2.2,95.62,0.0,0.01,5.3,100.0,9.6,low_bike_demand,0,0,-0.06924881119310988,-0.0
1064,16,1,3,0,1,1,7.1,1.6,67.72,0.0,0.0,14.9,100.0,16.0,low_bike_demand,1,1,0.040239686045190126,0.040239686045190126
1065,4,0,11,0,1,0,10.7,-0.1,47.23,0.0,0.0,11.4,0.0,16.0,low_bike_demand,0,0,0.1460764879053401,0.0
1066,0,4,12,1,1,0,3.2,-4.5,57.36,0.0,0.0,21.3,89.1,16.0,low_bike_demand,0,0,0.0361933895025901,0.0
1067,7,1,4,0,1,1,13.0,2.1,47.59,0.0,0.0,7.3,24.4,16.0,low_bike_demand,1,0,0.19774761564509036,0.19774761564509036
1068,14,0,5,1,1,1,21.7,8.9,43.91,0.0,0.0,16.0,82.9,16.0,high_bike_demand,1,0,0.41410961734224006,0.41410961734224006
1069,8,0,2,0,1,0,-1.2,-2.9,88.46,0.006,4.94,25.0,100.0,8.3,low_bike_demand,1,0,-0.06777852067675982,-0.06777852067675982
1070,17,1,8,0,1,1,26.1,15.0,50.4,0.0,0.0,15.6,81.3,16.0,high_bike_demand,1,1,0.41506728639354074,0.41506728639354074
1071,12,2,1,0,1,0,5.8,-1.4,60.04,0.0,0.0,6.2,44.6,14.2,low_bike_demand,1,0,0.025617201210240137,0.025617201210240137
1072,20,3,1,0,1,0,0.6,-8.2,51.78,0.0,0.4,26.1,88.3,16.0,low_bike_demand,0,0,0.030382415803990148,0.0
1073,4,2,9,0,1,1,13.9,11.5,85.23,0.0,0.0,4.8,53.5,16.0,low_bike_demand,0,0,0.031941994631040416,0.0
1074,18,6,5,0,0,1,16.0,11.2,73.2,0.0,0.0,9.6,93.7,16.0,low_bike_demand,1,1,0.1331407453829404,0.1331407453829404
1075,16,0,10,0,1,1,18.2,13.8,75.33,0.0,0.0,14.2,100.0,16.0,high_bike_demand,1,1,0.15507922597374013,0.15507922597374013
1076,17,3,5,0,1,1,30.5,14.3,37.33,0.0,0.0,16.4,26.2,16.0,high_bike_demand,1,1,0.6016910521600405,0.6016910521600405
1077,5,3,2,0,1,0,2.0,0.6,90.24,0.022,0.05,8.7,100.0,13.0,low_bike_demand,0,0,-0.07736903842680998,-0.0
1078,23,5,2,0,0,0,-0.2,-12.9,37.84,0.0,0.0,18.1,44.6,16.0,low_bike_demand,0,0,0.09797225186919012,0.0
1079,5,2,8,0,1,1,26.0,23.9,88.26,0.0,0.0,11.0,98.8,16.0,low_bike_demand,0,0,0.20466053889764058,0.0
1080,14,2,11,0,1,0,13.8,11.1,84.12,0.0,0.0,23.8,100.0,16.0,low_bike_demand,1,0,0.07491030506264029,0.07491030506264029
1081,23,0,6,1,1,1,22.7,9.5,43.01,0.0,0.0,9.9,81.1,16.0,low_bike_demand,0,0,0.4391301094203903,0.0
1082,8,2,2,0,1,0,-1.3,-5.0,75.94,0.0,0.0,8.3,24.4,16.0,low_bike_demand,1,0,-0.1509863396059098,-0.1509863396059098
1083,2,4,11,0,1,0,7.8,-2.2,49.44,0.0,0.0,20.2,81.3,16.0,low_bike_demand,0,0,0.1494779590274402,0.0
1084,2,4,11,0,1,0,10.6,8.8,89.03,0.0,0.0,0.5,79.3,15.9,low_bike_demand,0,0,0.00995447429269014,0.0
1085,3,2,4,0,1,1,8.5,0.5,57.15,0.0,0.0,8.7,0.0,16.0,low_bike_demand,0,0,0.039844469887790224,0.0
1086,17,6,9,0,0,1,23.8,20.0,79.21,0.0,0.0,7.0,88.6,16.0,high_bike_demand,1,1,0.20246027264694066,0.20246027264694066
1087,18,0,3,0,1,1,2.1,-11.7,35.35,0.0,0.0,28.5,81.3,16.0,low_bike_demand,1,1,0.1919758603254904,0.1919758603254904
1088,4,2,10,0,1,1,16.6,15.0,90.28,0.0,0.0,14.8,100.0,16.0,low_bike_demand,0,0,0.0885184850245403,0.0
1089,5,1,3,0,1,0,7.7,1.2,63.34,0.0,0.0,9.0,88.9,16.0,low_bike_demand,0,0,0.06280781768244026,0.0
1090,1,2,7,0,1,1,24.5,19.2,72.28,0.0,0.0,7.1,0.0,16.0,low_bike_demand,0,0,0.17434973006569054,0.0
1091,9,6,7,0,0,1,23.2,17.9,71.83,0.0,0.0,12.5,48.4,16.0,low_bike_demand,1,0,0.1944356898292905,0.1944356898292905
1092,5,3,7,0,1,1,25.3,20.7,75.54,0.0,0.0,5.2,86.1,16.0,low_bike_demand,0,0,0.23506249955774083,0.0
1093,12,6,2,0,0,0,0.6,-1.1,88.32,0.0,0.05,9.9,100.0,6.5,low_bike_demand,1,0,-0.07830920040380984,-0.07830920040380984
1094,12,2,11,0,1,0,11.7,10.0,89.72,0.014,0.0,25.8,99.3,16.0,low_bike_demand,1,0,0.0351292773370403,0.0351292773370403
1095,2,5,2,0,0,0,3.4,-6.2,49.51,0.0,0.15,4.8,79.3,16.0,low_bike_demand,0,0,0.08083171714954018,0.0
1096,7,2,9,0,1,1,22.7,21.2,90.82,0.0,0.0,9.0,58.9,16.0,low_bike_demand,1,0,0.12257410962564019,0.12257410962564019
1097,1,0,6,0,1,1,24.7,20.0,75.22,0.0,0.0,15.8,95.6,16.0,low_bike_demand,0,0,0.2383329180132403,0.0
1098,1,5,12,0,0,0,9.9,1.7,56.58,0.0,0.0,9.5,99.2,16.0,low_bike_demand,0,0,0.13982412514909015,0.0
1099,3,1,7,0,1,1,21.6,20.6,93.76,25.871,0.0,35.3,98.6,2.6,low_bike_demand,0,0,-0.1296784865800097,-0.0
1100,11,5,5,0,0,1,28.0,19.0,57.84,0.0,0.0,15.3,79.3,16.0,high_bike_demand,1,0,0.37339176770199023,0.37339176770199023
1101,20,3,7,0,1,1,30.5,21.3,57.98,0.0,0.0,21.9,54.3,16.0,low_bike_demand,0,0,0.39249582345389045,0.0
1102,21,0,10,0,1,1,23.7,19.9,79.28,0.0,0.0,12.4,85.8,16.0,low_bike_demand,0,0,0.19930695805014054,0.0
1103,17,4,7,1,1,1,35.5,18.1,36.07,0.0,0.0,8.1,24.4,16.0,low_bike_demand,1,1,0.7104249450906903,0.7104249450906903
1104,18,6,6,0,0,1,26.2,19.3,65.94,0.0,0.0,16.2,79.3,16.0,high_bike_demand,1,1,0.29659040614644017,0.29659040614644017
1105,13,3,4,0,1,1,21.0,8.2,43.76,0.0,0.0,10.0,82.3,16.0,low_bike_demand,1,0,0.40528716955314037,0.40528716955314037
1106,19,1,10,0,1,1,13.3,3.9,53.01,0.0,0.0,29.5,98.8,16.0,high_bike_demand,1,1,0.2147126885843904,0.2147126885843904
1107,3,2,12,0,1,0,-0.4,-6.2,64.49,0.0,0.0,0.0,25.3,16.0,low_bike_demand,0,0,-0.1047564473491599,-0.0
1108,23,2,4,0,1,1,23.0,11.7,48.92,0.0,0.0,18.4,84.7,16.0,low_bike_demand,0,0,0.3840920384561406,0.0
1109,8,2,1,0,1,0,0.2,-2.3,82.78,0.0,0.0,0.0,24.4,16.0,low_bike_demand,1,0,-0.15202937802345984,-0.15202937802345984
1110,5,1,4,0,1,1,7.6,0.9,62.53,0.0,0.0,10.9,24.4,16.0,low_bike_demand,0,0,0.015954214597490135,0.0
1111,6,0,4,0,1,1,13.7,12.1,90.06,0.0,0.0,14.4,85.7,16.0,low_bike_demand,0,0,0.043916975258740276,0.0
1112,8,2,7,0,1,1,24.2,20.1,77.51,0.0,0.0,5.5,79.3,16.0,high_bike_demand,1,0,0.20432155686039044,0.20432155686039044
1113,23,6,12,0,0,0,4.9,2.8,86.2,0.0,0.0,0.0,100.0,16.0,low_bike_demand,0,0,-0.03981896423005982,-0.0
1114,22,1,5,0,1,1,29.4,18.6,52.33,0.0,0.0,5.2,71.6,16.0,low_bike_demand,0,0,0.4415090560428405,0.0
1115,0,0,3,0,1,1,7.8,-10.9,25.3,0.0,0.0,31.9,44.6,16.0,low_bike_demand,0,0,0.4163423129294903,0.0
1116,18,5,11,0,0,0,19.3,7.3,45.69,0.0,0.0,10.3,24.4,16.0,high_bike_demand,1,1,0.31276593416759035,0.31276593416759035
